Date,Branch ID,Employee ID,Daily Customers,Sim Cards,Spoiled Cards,Cards Activated,Cards Topped Up,Apps,Apps Transacted,Customer Satisfaction
07-07-23,B022,B022_E007,106,13,0,10,5,3,1,4.6
07-07-23,B022,B022_E008,64,6,0,3,1,6,1,4.3
07-07-23,B022,B022_E009,49,8,0,4,1,3,0,4.4
07-07-23,B022,B022_E010,51,8,0,4,1,3,1,3.8
07-07-23,B023,B023_E001,48,7,0,4,1,0,0,3
07-07-23,B023,B023_E002,50,8,0,5,2,1,0,2.9
07-07-23,B023,B023_E003,34,6,0,4,1,1,0,2.9
07-07-23,B023,B023_E004,38,10,0,7,3,0,0,3.6
07-07-23,B023,B023_E005,23,5,0,3,1,0,0,3.1
07-07-23,B023,B023_E006,27,7,0,4,1,0,0,3.4
07-07-23,B023,B023_E007,42,8,0,6,2,0,0,3
07-07-23,B023,B023_E008,27,10,0,7,2,0,0,2.9
07-07-23,B023,B023_E009,32,3,0,1,0,1,0,3.1
07-07-23,B023,B023_E010,28,7,0,5,2,0,0,3.1
07-07-23,B024,B024_E001,73,20,0,16,10,2,0,4.3
07-07-23,B024,B024_E002,42,8,0,4,1,1,0,3.9
07-07-23,B024,B024_E003,67,11,0,7,3,2,0,3.8
07-07-23,B024,B024_E004,62,11,0,7,2,3,1,4.4
07-07-23,B024,B024_E005,61,12,0,8,4,3,1,4
07-07-23,B024,B024_E006,73,19,0,13,7,3,1,4.7
07-07-23,B024,B024_E007,95,9,0,5,2,3,1,4
07-07-23,B024,B024_E008,75,6,0,4,1,1,0,4.2
07-07-23,B024,B024_E009,73,15,0,10,6,2,0,3.9
07-07-23,B024,B024_E010,71,6,0,4,1,2,0,3.9
07-07-23,B025,B025_E001,35,8,0,6,3,4,0,3.8
07-07-23,B025,B025_E002,42,18,0,11,6,2,0,3.7
07-07-23,B025,B025_E003,34,7,0,4,1,6,1,3.4
07-07-23,B025,B025_E004,47,11,0,8,3,2,0,3.7
07-07-23,B025,B025_E005,33,9,0,6,3,3,1,4
07-07-23,B025,B025_E006,65,13,0,8,4,2,0,3.7
07-07-23,B025,B025_E007,62,18,0,12,6,2,0,3.1
07-07-23,B025,B025_E008,48,6,0,4,1,4,0,3.1
07-07-23,B025,B025_E009,49,16,0,9,5,6,0,4
07-07-23,B025,B025_E010,70,14,0,10,4,6,0,3.2
08-07-23,B001,B001_E001,34,11,0,7,2,1,0,2.9
08-07-23,B001,B001_E002,38,11,0,6,2,1,0,2.8
08-07-23,B001,B001_E003,29,11,0,6,2,0,0,3.1
08-07-23,B001,B001_E004,47,7,0,4,1,1,0,3.2
08-07-23,B001,B001_E005,69,9,0,7,2,1,0,3.1
08-07-23,B001,B001_E006,34,11,0,6,3,0,0,3
08-07-23,B001,B001_E007,40,3,0,1,0,1,0,3
08-07-23,B001,B001_E008,44,4,0,2,0,0,0,2.8
08-07-23,B001,B001_E009,33,3,0,1,0,0,0,3.5
08-07-23,B001,B001_E010,65,12,0,7,3,1,0,3.1
08-07-23,B002,B002_E001,80,9,0,6,3,1,0,3
08-07-23,B002,B002_E002,41,7,0,5,2,3,0,3.1
08-07-23,B002,B002_E003,91,14,0,8,3,1,0,3.6
08-07-23,B002,B002_E004,63,8,0,6,3,1,0,2.7
08-07-23,B002,B002_E005,74,13,0,10,5,2,0,3.6
08-07-23,B002,B002_E006,75,17,0,13,6,1,0,2.8
08-07-23,B002,B002_E007,88,10,0,7,3,3,0,3.1
08-07-23,B002,B002_E008,42,15,0,10,4,3,0,2.8
08-07-23,B002,B002_E009,73,16,0,11,6,2,0,3.3
08-07-23,B002,B002_E010,58,11,0,7,3,3,0,3.4
08-07-23,B003,B003_E001,56,6,0,3,1,5,2,4.4
08-07-23,B003,B003_E002,72,5,0,3,1,4,0,4.3
08-07-23,B003,B003_E003,62,10,0,7,2,2,0,3.7
08-07-23,B003,B003_E004,43,5,0,3,1,4,0,3.8
08-07-23,B003,B003_E005,58,14,0,11,5,2,0,4.1
08-07-23,B003,B003_E006,53,11,0,6,2,4,0,4.4
08-07-23,B003,B003_E007,81,20,0,16,8,3,1,3.6
08-07-23,B003,B003_E008,64,20,0,12,5,4,1,3.7
08-07-23,B003,B003_E009,57,7,0,5,2,2,0,4.5
08-07-23,B003,B003_E010,39,13,0,10,6,2,0,3.9
08-07-23,B004,B004_E001,32,5,0,3,1,3,0,4.3
08-07-23,B004,B004_E002,40,8,0,4,1,2,0,4.4
08-07-23,B004,B004_E003,39,8,0,6,3,2,0,4.5
08-07-23,B004,B004_E004,45,6,0,3,1,2,0,4.3
08-07-23,B004,B004_E005,35,7,0,4,1,3,0,4.1
08-07-23,B004,B004_E006,71,4,0,2,0,1,0,4.2
08-07-23,B004,B004_E007,50,10,0,8,4,1,0,4.4
08-07-23,B004,B004_E008,70,5,0,3,1,2,0,3.9
08-07-23,B004,B004_E009,74,11,0,6,2,3,1,4.2
08-07-23,B004,B004_E010,65,8,0,5,2,1,0,4.7
08-07-23,B005,B005_E001,51,5,0,3,1,2,0,4.4
08-07-23,B005,B005_E002,48,9,0,7,3,1,0,4.5
08-07-23,B005,B005_E003,34,12,0,8,4,2,0,4.3
08-07-23,B005,B005_E004,47,11,0,7,3,3,1,3.8
08-07-23,B005,B005_E005,56,5,0,3,1,1,0,3.7
08-07-23,B005,B005_E006,63,8,0,4,1,2,0,4
08-07-23,B005,B005_E007,70,7,0,4,1,3,1,3.8
08-07-23,B005,B005_E008,43,3,0,1,0,3,1,4.5
08-07-23,B005,B005_E009,28,10,0,8,4,1,0,3.8
08-07-23,B005,B005_E010,68,3,0,1,0,1,0,3.6
08-07-23,B006,B006_E001,73,21,0,13,7,1,0,5
08-07-23,B006,B006_E002,51,6,0,3,1,2,0,4.6
08-07-23,B006,B006_E003,52,15,0,11,6,1,0,5
08-07-23,B006,B006_E004,39,24,0,19,10,1,0,5
08-07-23,B006,B006_E005,41,23,0,13,7,1,0,4.9
08-07-23,B006,B006_E006,82,19,0,12,5,1,0,4.8
08-07-23,B006,B006_E007,71,24,0,19,9,2,0,5
08-07-23,B006,B006_E008,64,6,0,3,1,2,0,4.4
08-07-23,B006,B006_E009,85,19,0,13,7,3,1,4.6
08-07-23,B006,B006_E010,53,22,0,14,6,3,1,4.6
08-07-23,B007,B007_E001,68,9,0,5,2,2,0,4
08-07-23,B007,B007_E002,40,17,0,10,6,2,0,4.3
08-07-23,B007,B007_E003,51,8,0,6,3,2,0,3.5
08-07-23,B007,B007_E004,77,21,0,16,6,2,0,3.9
08-07-23,B007,B007_E005,38,6,0,4,1,2,0,3.7
08-07-23,B007,B007_E006,65,11,0,8,4,2,0,3.9
08-07-23,B007,B007_E007,54,8,0,6,3,1,0,4
08-07-23,B007,B007_E008,38,23,0,19,8,1,0,3.4
08-07-23,B007,B007_E009,50,14,0,8,3,1,0,4.4
08-07-23,B007,B007_E010,79,12,0,9,4,1,0,4.4
08-07-23,B008,B008_E001,49,2,0,1,0,4,1,3.2
08-07-23,B008,B008_E002,50,5,0,3,1,3,0,3
08-07-23,B008,B008_E003,47,2,0,1,0,2,0,3.8
08-07-23,B008,B008_E004,23,3,0,1,0,3,1,3.8
08-07-23,B008,B008_E005,27,9,0,6,3,4,1,3.8
08-07-23,B008,B008_E006,36,9,0,7,3,1,0,3.6
08-07-23,B008,B008_E007,54,8,0,4,1,2,0,3.9
08-07-23,B008,B008_E008,23,7,0,5,2,2,0,3
08-07-23,B008,B008_E009,36,4,0,2,0,4,1,3.7
08-07-23,B008,B008_E010,35,2,0,1,0,4,1,3.8
08-07-23,B009,B009_E001,61,22,0,13,7,3,1,4.4
08-07-23,B009,B009_E002,94,21,0,13,7,2,0,5
08-07-23,B009,B009_E003,101,5,0,3,1,3,0,4.6
08-07-23,B009,B009_E004,55,8,0,4,1,2,0,4.6
08-07-23,B009,B009_E005,80,19,0,15,8,2,0,4.2
08-07-23,B009,B009_E006,64,15,0,11,5,1,0,4.3
08-07-23,B009,B009_E007,81,5,0,3,1,3,0,4
08-07-23,B009,B009_E008,78,11,0,7,2,2,0,4.1
08-07-23,B009,B009_E009,99,13,0,7,2,1,0,4.5
08-07-23,B009,B009_E010,109,14,0,10,4,2,0,4.5
08-07-23,B010,B010_E001,50,5,0,3,1,7,2,3.9
08-07-23,B010,B010_E002,60,11,0,7,3,4,1,3.4
08-07-23,B010,B010_E003,103,17,0,10,5,3,1,3.6
08-07-23,B010,B010_E004,108,11,0,6,2,5,2,3.2
08-07-23,B010,B010_E005,79,11,0,6,3,6,1,3.6
08-07-23,B010,B010_E006,89,14,0,11,5,6,3,3.5
08-07-23,B010,B010_E007,63,13,0,9,3,3,1,3.6
08-07-23,B010,B010_E008,90,11,0,6,2,6,3,3.8
08-07-23,B010,B010_E009,61,8,0,4,1,7,2,3.6
08-07-23,B010,B010_E010,45,16,0,11,4,4,1,3.6
08-07-23,B011,B011_E001,72,14,0,8,4,2,0,3.7
08-07-23,B011,B011_E002,72,8,0,6,3,1,0,3.4
08-07-23,B011,B011_E003,43,5,0,3,1,2,0,4
08-07-23,B011,B011_E004,32,17,0,14,7,2,0,3.6
08-07-23,B011,B011_E005,39,15,0,9,4,2,0,4.1
08-07-23,B011,B011_E006,31,7,0,4,1,1,0,4.1
08-07-23,B011,B011_E007,41,8,0,6,3,2,0,3.4
08-07-23,B011,B011_E008,72,8,0,6,2,2,0,3.4
08-07-23,B011,B011_E009,71,13,0,10,5,1,0,3.4
08-07-23,B011,B011_E010,60,20,0,17,8,2,0,4.1
08-07-23,B012,B012_E001,29,4,0,2,0,1,0,4.6
08-07-23,B012,B012_E002,44,6,0,3,1,1,0,4.4
08-07-23,B012,B012_E003,23,4,0,2,0,2,0,3.8
08-07-23,B012,B012_E004,22,3,0,1,0,2,0,4.5
08-07-23,B012,B012_E005,40,3,0,1,0,1,0,4
08-07-23,B012,B012_E006,22,2,0,1,0,2,0,4.1
08-07-23,B012,B012_E007,24,6,0,3,1,2,0,3.8
08-07-23,B012,B012_E008,39,2,0,1,0,2,0,4.2
08-07-23,B012,B012_E009,46,9,0,6,3,1,0,4.7
08-07-23,B012,B012_E010,38,2,0,1,0,2,0,4.2
08-07-23,B013,B013_E001,42,13,0,8,4,2,0,3.2
08-07-23,B013,B013_E002,100,5,0,3,1,1,0,3.5
08-07-23,B013,B013_E003,61,9,0,5,2,2,0,3.4
08-07-23,B013,B013_E004,77,14,0,9,4,2,0,3.4
08-07-23,B013,B013_E005,68,8,0,4,1,1,0,3.1
08-07-23,B013,B013_E006,57,20,0,13,6,2,0,3.1
08-07-23,B013,B013_E007,63,6,0,4,1,1,0,3.4
08-07-23,B013,B013_E008,44,10,0,8,4,2,0,3.6
08-07-23,B013,B013_E009,93,17,0,11,5,1,0,3.2
08-07-23,B013,B013_E010,69,7,0,4,1,2,0,3.1
08-07-23,B014,B014_E001,75,8,0,6,2,2,0,3.9
08-07-23,B014,B014_E002,65,10,0,8,4,2,0,4
08-07-23,B014,B014_E003,66,10,0,6,3,1,0,3.2
08-07-23,B014,B014_E004,45,19,0,14,6,2,0,4
08-07-23,B014,B014_E005,77,10,0,7,2,1,0,3.2
08-07-23,B014,B014_E006,88,21,0,15,8,2,0,3.5
08-07-23,B014,B014_E007,66,15,0,12,6,3,1,3.2
08-07-23,B014,B014_E008,71,7,0,5,2,2,0,3.9
08-07-23,B014,B014_E009,71,10,0,6,3,2,0,3.7
08-07-23,B014,B014_E010,79,15,0,11,4,3,1,3.4
08-07-23,B015,B015_E001,54,4,0,2,0,2,0,4.5
08-07-23,B015,B015_E002,65,13,0,10,4,1,0,4.8
08-07-23,B015,B015_E003,34,9,0,7,3,2,0,4.1
08-07-23,B015,B015_E004,55,11,0,6,2,2,0,3.8
08-07-23,B015,B015_E005,52,15,0,9,4,2,0,3.9
08-07-23,B015,B015_E006,31,13,0,9,3,1,0,3.8
08-07-23,B015,B015_E007,57,10,0,8,4,1,0,4.7
08-07-23,B015,B015_E008,52,6,0,4,1,1,0,4.5
08-07-23,B015,B015_E009,52,5,0,3,1,1,0,4.6
08-07-23,B015,B015_E010,67,4,0,2,0,2,0,4.5
08-07-23,B016,B016_E001,73,16,0,12,5,1,0,4
08-07-23,B016,B016_E002,57,7,0,4,1,4,1,4
08-07-23,B016,B016_E003,56,6,0,3,1,3,1,4
08-07-23,B016,B016_E004,37,14,0,8,4,1,0,3.9
08-07-23,B016,B016_E005,62,5,0,3,1,3,0,3.1
08-07-23,B016,B016_E006,49,5,0,3,1,4,1,3.6
08-07-23,B016,B016_E007,36,9,0,7,2,3,0,3.7
08-07-23,B016,B016_E008,41,11,0,6,3,3,0,3.6
08-07-23,B016,B016_E009,64,11,0,8,3,4,0,3.3
08-07-23,B016,B016_E010,75,12,0,8,4,2,0,3.9
08-07-23,B017,B017_E001,48,8,0,4,1,3,0,3.9
08-07-23,B017,B017_E002,111,7,0,4,1,2,0,3.8
08-07-23,B017,B017_E003,100,11,0,6,2,2,0,4.2
08-07-23,B017,B017_E004,44,10,0,7,2,3,0,3.8
08-07-23,B017,B017_E005,62,6,0,4,1,2,0,4.6
08-07-23,B017,B017_E006,95,15,0,10,4,3,1,4.6
08-07-23,B017,B017_E007,102,15,0,9,5,5,1,4.6
08-07-23,B017,B017_E008,106,14,0,9,4,7,3,4.1
08-07-23,B017,B017_E009,58,10,0,8,4,4,0,4.2
08-07-23,B017,B017_E010,86,13,0,10,5,7,3,4
08-07-23,B018,B018_E001,72,17,0,14,7,1,0,3.9
08-07-23,B018,B018_E002,32,17,0,11,5,1,0,4.8
08-07-23,B018,B018_E003,42,11,0,6,2,1,0,4.5
08-07-23,B018,B018_E004,47,4,0,2,0,1,0,4.5
08-07-23,B018,B018_E005,37,8,0,6,3,2,0,4.4
08-07-23,B018,B018_E006,67,11,0,8,4,1,0,4.6
08-07-23,B018,B018_E007,59,14,0,9,3,2,0,4.4
08-07-23,B018,B018_E008,39,17,0,14,5,2,0,4.5
08-07-23,B018,B018_E009,32,14,0,11,4,2,0,4.1
08-07-23,B018,B018_E010,57,7,0,5,2,2,0,4.6
08-07-23,B019,B019_E001,97,17,0,13,8,5,2,4
08-07-23,B019,B019_E002,60,16,0,12,7,5,2,4.8
08-07-23,B019,B019_E003,87,22,0,13,6,2,0,4.2
08-07-23,B019,B019_E004,47,18,0,10,4,3,0,4.8
08-07-23,B019,B019_E005,47,7,0,4,1,5,2,4
08-07-23,B019,B019_E006,75,15,0,10,4,2,0,4.7
08-07-23,B019,B019_E007,97,13,0,8,4,3,1,4.8
08-07-23,B019,B019_E008,52,19,0,14,7,5,2,4.3
08-07-23,B019,B019_E009,97,16,0,9,3,4,0,4.7
08-07-23,B019,B019_E010,71,17,0,11,5,2,0,4
08-07-23,B020,B020_E001,48,8,0,5,2,5,0,3.8
08-07-23,B020,B020_E002,66,10,0,7,3,4,1,3.1
08-07-23,B020,B020_E003,66,17,0,11,4,3,0,3.2
08-07-23,B020,B020_E004,53,12,0,7,2,6,1,3.8
08-07-23,B020,B020_E005,50,11,0,8,4,5,1,3.1
08-07-23,B020,B020_E006,38,7,0,5,2,2,0,3.1
08-07-23,B020,B020_E007,64,4,0,2,0,6,2,3.1
08-07-23,B020,B020_E008,33,8,0,5,2,4,1,3.9
08-07-23,B020,B020_E009,73,14,0,11,5,2,0,3.7
08-07-23,B020,B020_E010,51,13,0,7,2,3,0,3.3
08-07-23,B021,B021_E001,112,10,0,6,3,5,2,4.7
08-07-23,B021,B021_E002,62,13,0,7,2,3,1,5
08-07-23,B021,B021_E003,45,11,0,6,3,2,0,4.6
08-07-23,B021,B021_E004,102,17,0,10,5,4,1,4.5
08-07-23,B021,B021_E005,48,13,0,7,2,3,0,4.3
08-07-23,B021,B021_E006,62,4,0,2,0,2,0,4.3
08-07-23,B021,B021_E007,113,5,0,3,1,4,0,4.4
08-07-23,B021,B021_E008,107,13,0,9,5,2,0,5
08-07-23,B021,B021_E009,97,9,0,5,2,5,0,4.2
08-07-23,B021,B021_E010,103,4,0,2,0,3,1,4.3
08-07-23,B022,B022_E001,79,15,0,9,3,2,0,4.4
08-07-23,B022,B022_E002,115,10,0,7,2,2,0,4.4
08-07-23,B022,B022_E003,113,6,0,4,1,1,0,5
08-07-23,B022,B022_E004,81,21,0,15,9,1,0,5
08-07-23,B022,B022_E005,56,11,0,8,3,1,0,5
08-07-23,B022,B022_E006,83,17,0,13,6,2,0,4.8
08-07-23,B022,B022_E007,115,9,0,6,2,1,0,5
08-07-23,B022,B022_E008,113,20,0,13,8,1,0,4.9
08-07-23,B022,B022_E009,57,9,0,7,2,1,0,4.4
08-07-23,B022,B022_E010,71,18,0,11,6,2,0,4.6
08-07-23,B023,B023_E001,59,9,0,5,2,3,1,5
08-07-23,B023,B023_E002,47,4,0,2,0,1,0,5
08-07-23,B023,B023_E003,39,5,0,3,1,3,1,5
08-07-23,B023,B023_E004,50,15,0,9,3,2,0,5
08-07-23,B023,B023_E005,52,14,0,8,4,2,0,4.4
08-07-23,B023,B023_E006,34,11,0,8,3,1,0,5
08-07-23,B023,B023_E007,68,7,0,4,1,1,0,5
08-07-23,B023,B023_E008,75,7,0,5,2,3,0,5
08-07-23,B023,B023_E009,53,9,0,7,2,2,0,5
08-07-23,B023,B023_E010,43,13,0,10,4,3,1,4.6
08-07-23,B024,B024_E001,70,8,0,5,2,3,0,3.7
08-07-23,B024,B024_E002,57,18,0,14,7,3,1,3.6
08-07-23,B024,B024_E003,40,12,0,9,4,3,0,4.1
08-07-23,B024,B024_E004,67,8,0,5,2,6,2,3.6
08-07-23,B024,B024_E005,40,22,0,16,7,6,1,3.6
08-07-23,B024,B024_E006,59,13,0,9,3,5,0,4.1
08-07-23,B024,B024_E007,71,22,0,16,9,8,3,3.4
08-07-23,B024,B024_E008,48,16,0,13,5,7,0,4
08-07-23,B024,B024_E009,81,22,0,17,10,3,1,3.9
08-07-23,B024,B024_E010,42,11,0,6,2,8,3,3.4
08-07-23,B025,B025_E001,41,17,0,12,4,1,0,5
08-07-23,B025,B025_E002,43,9,0,5,2,1,0,4.5
08-07-23,B025,B025_E003,61,8,0,6,2,2,0,5
08-07-23,B025,B025_E004,73,17,0,10,5,1,0,4.3
08-07-23,B025,B025_E005,40,5,0,3,1,2,0,5
08-07-23,B025,B025_E006,72,11,0,8,4,4,0,4.4
08-07-23,B025,B025_E007,73,16,0,12,7,3,0,4.9
08-07-23,B025,B025_E008,55,7,0,4,1,3,1,5
08-07-23,B025,B025_E009,46,12,0,7,2,3,0,5
08-07-23,B025,B025_E010,59,10,0,6,2,1,0,5
09-07-23,B001,B001_E001,59,10,0,8,4,1,0,5
09-07-23,B001,B001_E002,33,6,0,3,1,2,0,4.9
09-07-23,B001,B001_E003,32,2,0,1,0,2,0,4.3
09-07-23,B001,B001_E004,58,4,0,2,0,3,0,4.6
09-07-23,B001,B001_E005,25,4,0,2,0,3,1,4.7
09-07-23,B001,B001_E006,43,4,0,2,0,3,1,4.4
09-07-23,B001,B001_E007,30,2,0,1,0,4,0,4.6
09-07-23,B001,B001_E008,59,9,0,7,3,3,1,4.9
09-07-23,B001,B001_E009,57,2,0,1,0,3,0,4.4
09-07-23,B001,B001_E010,51,5,0,3,1,4,0,4.7
09-07-23,B002,B002_E001,58,14,0,8,3,9,1,4.5
09-07-23,B002,B002_E002,59,22,0,14,8,7,3,4
09-07-23,B002,B002_E003,45,18,0,13,5,9,3,4.5
09-07-23,B002,B002_E004,55,20,0,15,8,7,3,4.2
09-07-23,B002,B002_E005,80,14,0,10,5,7,0,4.3
09-07-23,B002,B002_E006,81,15,0,12,6,6,0,4.4
09-07-23,B002,B002_E007,111,19,0,12,5,6,2,3.9
09-07-23,B002,B002_E008,74,17,0,10,5,6,1,3.8
09-07-23,B002,B002_E009,90,21,0,15,8,8,3,4
09-07-23,B002,B002_E010,100,11,0,7,3,3,0,3.8
09-07-23,B003,B003_E001,61,6,0,4,1,6,0,4.9
09-07-23,B003,B003_E002,55,8,0,6,3,4,1,4.4
09-07-23,B003,B003_E003,42,6,0,3,1,5,2,4.4
09-07-23,B003,B003_E004,40,10,0,6,3,6,3,4.1
09-07-23,B003,B003_E005,39,4,0,2,0,2,0,4.8
09-07-23,B003,B003_E006,47,11,0,8,3,4,0,4.6
09-07-23,B003,B003_E007,52,11,0,6,3,4,0,4.4
09-07-23,B003,B003_E008,62,10,0,7,2,3,1,4.5
09-07-23,B003,B003_E009,63,9,0,5,2,6,1,4.4
09-07-23,B003,B003_E010,47,10,0,8,3,6,2,4.5
09-07-23,B004,B004_E001,36,5,0,3,1,4,1,4.2
09-07-23,B004,B004_E002,51,18,0,11,4,8,0,4
09-07-23,B004,B004_E003,78,20,0,17,10,7,2,4.5
09-07-23,B004,B004_E004,48,9,0,6,2,7,2,4.4
09-07-23,B004,B004_E005,48,9,0,6,2,8,1,4.1
09-07-23,B004,B004_E006,77,21,0,17,7,5,1,3.8
09-07-23,B004,B004_E007,46,19,0,13,5,6,1,4
09-07-23,B004,B004_E008,72,6,0,3,1,4,1,4.1
09-07-23,B004,B004_E009,79,15,0,10,5,4,1,4.1
09-07-23,B004,B004_E010,67,14,0,10,6,4,1,3.7
09-07-23,B005,B005_E001,64,7,0,5,2,1,0,3.1
09-07-23,B005,B005_E002,78,22,0,14,6,2,0,3.2
09-07-23,B005,B005_E003,78,19,0,12,7,3,0,2.7
09-07-23,B005,B005_E004,86,13,0,7,3,1,0,2.7
09-07-23,B005,B005_E005,84,10,0,6,2,2,0,3.4
09-07-23,B005,B005_E006,77,11,0,7,2,1,0,3.2
09-07-23,B005,B005_E007,107,13,0,7,2,3,1,3.1
09-07-23,B005,B005_E008,111,26,0,18,7,1,0,2.8
09-07-23,B005,B005_E009,82,15,0,10,4,3,0,3.1
09-07-23,B005,B005_E010,114,8,0,5,2,1,0,3
09-07-23,B006,B006_E001,54,18,0,11,6,2,0,4.2
09-07-23,B006,B006_E002,85,8,0,5,2,4,0,4.9
09-07-23,B006,B006_E003,80,16,0,11,6,4,1,4.1
09-07-23,B006,B006_E004,79,15,0,10,6,1,0,4.6
09-07-23,B006,B006_E005,79,8,0,4,1,2,0,4
09-07-23,B006,B006_E006,37,6,0,3,1,4,0,4.3
09-07-23,B006,B006_E007,79,21,0,16,8,2,0,4.6
09-07-23,B006,B006_E008,81,21,0,13,8,2,0,4.4
09-07-23,B006,B006_E009,67,11,0,8,3,3,0,4
09-07-23,B006,B006_E010,38,17,0,13,5,3,0,4
09-07-23,B007,B007_E001,42,8,0,4,1,7,1,3.7
09-07-23,B007,B007_E002,54,20,0,17,8,7,0,3.7
09-07-23,B007,B007_E003,94,16,0,11,6,7,2,3.4
09-07-23,B007,B007_E004,91,13,0,10,6,6,3,3.7
09-07-23,B007,B007_E005,53,10,0,8,4,7,1,4.2
09-07-23,B007,B007_E006,95,24,0,17,6,9,5,3.6
09-07-23,B007,B007_E007,71,26,0,17,10,5,0,3.3
09-07-23,B007,B007_E008,40,13,0,8,4,7,0,4.1
09-07-23,B007,B007_E009,82,20,0,12,7,9,3,4
09-07-23,B007,B007_E010,60,10,0,6,2,6,2,4.2
09-07-23,B008,B008_E001,26,3,0,1,0,2,0,3.6
09-07-23,B008,B008_E002,37,10,0,8,3,2,0,3.3
09-07-23,B008,B008_E003,63,3,0,1,0,2,0,3.2
09-07-23,B008,B008_E004,29,10,0,6,2,1,0,3.1
09-07-23,B008,B008_E005,35,5,0,3,1,2,0,2.8
09-07-23,B008,B008_E006,37,10,0,8,4,1,0,2.9
09-07-23,B008,B008_E007,49,14,0,8,3,1,0,2.9
09-07-23,B008,B008_E008,60,14,0,8,4,1,0,3
09-07-23,B008,B008_E009,51,14,0,10,6,2,0,3.6
09-07-23,B008,B008_E010,47,12,0,9,4,2,0,3.6
09-07-23,B009,B009_E001,71,16,0,12,6,2,0,3.6
09-07-23,B009,B009_E002,54,17,0,11,5,3,0,4.5
09-07-23,B009,B009_E003,51,9,0,5,2,5,1,3.6
09-07-23,B009,B009_E004,85,14,0,11,4,7,0,3.6
09-07-23,B009,B009_E005,53,22,0,18,9,3,1,3.8
09-07-23,B009,B009_E006,76,7,0,5,2,4,1,3.9
09-07-23,B009,B009_E007,79,11,0,8,3,6,2,4.5
09-07-23,B009,B009_E008,55,18,0,12,5,3,1,3.9
09-07-23,B009,B009_E009,44,11,0,8,4,7,3,4.3
09-07-23,B009,B009_E010,84,21,0,14,6,6,3,4.5
09-07-23,B010,B010_E001,49,7,0,4,1,5,0,4
09-07-23,B010,B010_E002,85,9,0,5,2,6,0,3.7
09-07-23,B010,B010_E003,95,7,0,5,2,5,2,3.7
09-07-23,B010,B010_E004,46,17,0,14,8,3,1,3.7
09-07-23,B010,B010_E005,47,6,0,3,1,2,0,4.4
09-07-23,B010,B010_E006,102,4,0,2,0,6,2,4.1
09-07-23,B010,B010_E007,53,4,0,2,0,7,0,4.2
09-07-23,B010,B010_E008,68,10,0,7,2,4,0,3.6
09-07-23,B010,B010_E009,71,14,0,9,5,7,2,4
09-07-23,B010,B010_E010,103,5,0,3,1,4,1,4.3
09-07-23,B011,B011_E001,64,20,0,12,5,6,0,4.3
09-07-23,B011,B011_E002,45,20,0,13,5,4,0,4.2
09-07-23,B011,B011_E003,70,8,0,4,1,5,2,4.2
09-07-23,B011,B011_E004,85,10,0,8,4,8,3,4.3
09-07-23,B011,B011_E005,57,9,0,7,2,7,2,3.9
09-07-23,B011,B011_E006,90,7,0,5,2,8,1,4
09-07-23,B011,B011_E007,79,18,0,15,6,5,1,3.8
09-07-23,B011,B011_E008,39,17,0,12,6,3,1,3.6
09-07-23,B011,B011_E009,73,11,0,7,3,7,3,3.8
09-07-23,B011,B011_E010,80,17,0,13,6,4,0,3.6
09-07-23,B012,B012_E001,57,9,0,5,2,2,0,4.3
09-07-23,B012,B012_E002,45,13,0,8,3,2,0,4.6
09-07-23,B012,B012_E003,49,12,0,7,2,1,0,4.8
09-07-23,B012,B012_E004,42,4,0,2,0,2,0,4.3
09-07-23,B012,B012_E005,40,8,0,5,2,3,1,4.6
09-07-23,B012,B012_E006,47,11,0,6,2,1,0,4.8
09-07-23,B012,B012_E007,50,5,0,3,1,1,0,4.7
09-07-23,B012,B012_E008,53,10,0,7,3,1,0,4.8
09-07-23,B012,B012_E009,65,8,0,4,1,1,0,4.4
09-07-23,B012,B012_E010,26,8,0,4,1,2,0,4.4
09-07-23,B013,B013_E001,59,7,0,4,1,1,0,4.6
09-07-23,B013,B013_E002,42,9,0,5,2,1,0,4.6
09-07-23,B013,B013_E003,57,10,0,6,2,1,0,4.5
09-07-23,B013,B013_E004,59,6,0,4,1,1,0,4.7
09-07-23,B013,B013_E005,54,6,0,3,1,0,0,5
09-07-23,B013,B013_E006,43,5,0,3,1,0,0,5
09-07-23,B013,B013_E007,34,8,0,4,1,1,0,4.9
09-07-23,B013,B013_E008,45,4,0,2,0,1,0,5
09-07-23,B013,B013_E009,38,17,0,12,7,1,0,4.9
09-07-23,B013,B013_E010,53,10,0,8,3,1,0,4.6
09-07-23,B014,B014_E001,65,7,0,4,1,0,0,3.8
09-07-23,B014,B014_E002,48,14,0,9,5,1,0,3.6
09-07-23,B014,B014_E003,42,7,0,4,1,0,0,4
09-07-23,B014,B014_E004,40,17,0,14,7,1,0,3.7
09-07-23,B014,B014_E005,61,11,0,8,3,1,0,3.6
09-07-23,B014,B014_E006,61,8,0,6,2,0,0,3.6
09-07-23,B014,B014_E007,71,21,0,17,9,0,0,3.7
09-07-23,B014,B014_E008,65,7,0,5,2,1,0,3.9
09-07-23,B014,B014_E009,45,8,0,5,2,1,0,3.8
09-07-23,B014,B014_E010,40,12,0,8,4,1,0,3.5
09-07-23,B015,B015_E001,48,15,0,10,5,3,0,4.5
09-07-23,B015,B015_E002,61,5,0,3,1,4,0,4.3
